Firm,Date,Adj Close,ret
BMI,2020-02-25,62.59805679321289,-0.04234001217376382
BMI,2020-02-26,62.80944061279297,0.0033768431547063216
BMI,2020-02-27,62.00012969970703,-0.01288517944420442
BMI,2020-02-28,58.01130676269531,-0.06433571923689974
BMI,2020-03-02,61.55691909790039,0.06111933230032185
BMI,2020-03-03,60.314029693603516,-0.02019089685629294
BMI,2020-03-04,61.01738739013672,0.01166159349833329
BMI,2020-03-05,59.39872360229492,-0.02652791043792624
BMI,2020-03-06,60.737972259521484,0.022546758179410098
BMI,2020-03-09,58.89771270751953,-0.03029833699648188
BMI,2020-03-10,56.990020751953125,-0.03238991580267003
BMI,2020-03-11,54.73546600341797,-0.03956051811856709
BMI,2020-03-12,47.61532211303711,-0.13008282216755473
BMI,2020-03-13,52.769962310791016,0.10825591362202625
BMI,2020-03-16,47.422637939453125,-0.10133273053796377
BMI,2020-03-17,51.893184661865234,0.09427030879471276
BMI,2020-03-18,49.11835861206055,-0.05347187820299315
BMI,2020-03-19,48.626991271972656,-0.010003741044539716
BMI,2020-03-20,44.060081481933594,-0.09391717790015341
BMI,2020-03-23,41.429771423339844,-0.05969825679220053
BMI,2020-03-24,48.40538787841797,0.1683720719527877
BMI,2020-03-25,47.53825378417969,-0.01791399949973138
BMI,2020-03-26,51.7775764465332,0.0891770800332663
BMI,2020-03-27,50.38052749633789,-0.026981737000339123
BMI,2020-03-30,51.76793670654297,0.02753860031151767
BMI,2020-03-31,51.6426887512207,-0.002419411768953772
BMI,2020-04-01,45.83287048339844,-0.11250030562525537
BMI,2020-04-02,50.93935012817383,0.11141522647212465
BMI,2020-04-03,48.23196029663086,-0.05314928095334204
BMI,2020-04-06,51.498172760009766,0.06771884126814265
BMI,2020-04-07,51.58487319946289,0.0016835634121847853
BMI,2020-04-08,51.75830841064453,0.0033621331298232526
BMI,2020-04-09,54.23445510864258,0.04784056461723174
BMI,2020-04-13,51.604156494140625,-0.04849866398091274
BMI,2020-04-14,55.07269287109375,0.06721428296860088
BMI,2020-04-15,50.553951263427734,-0.08205049312265944
BMI,2020-04-16,54.754737854003906,0.08309511888965138
BMI,2020-04-17,56.489009857177734,0.031673460072040305
BMI,2020-04-20,54.465694427490234,-0.03581785970055218
BMI,2020-04-21,54.012855529785156,-0.008314204059363228
BMI,2020-04-22,55.31354904174805,0.024081183992311406
BMI,2020-04-23,54.87999725341797,-0.007838075766985253
BMI,2020-04-24,54.899261474609375,0.0003510244561866216
BMI,2020-04-27,56.67207336425781,0.03229208994857524
BMI,2020-04-28,57.98240661621094,0.023121321916899085
BMI,2020-04-29,60.82468032836914,0.049019588492961175
BR,2020-02-03,106.8564224243164,
BR,2020-02-04,107.69161224365234,0.007816000202771844
BR,2020-02-05,110.77531433105469,0.028634561440360473
BR,2020-02-06,109.88509368896484,-0.008036272769485375
BR,2020-02-07,108.15966796875,-0.015702090814052938
BR,2020-02-10,108.517578125,0.003309090744929133
BR,2020-02-11,109.95849609375,0.013278198736523805
BR,2020-02-12,113.28085327148438,0.030214647305668363
BR,2020-02-13,112.30799865722656,-0.008587988050604678
BR,2020-02-14,112.22541046142578,-0.0007353723402448997
BR,2020-02-18,112.43648529052734,0.0018808113798265413
BR,2020-02-19,112.77606964111328,0.0030202327092356818
BR,2020-02-20,111.39940643310547,-0.0122070507722849
BR,2020-02-21,109.77494049072266,-0.014582357253028033
BR,2020-02-24,106.86560821533203,-0.026502699636047677
BR,2020-02-25,103.20367431640625,-0.03426672023002064
BR,2020-02-26,103.28628540039062,0.000800466500166408
BR,2020-02-27,98.83509063720703,-0.043095699936622545
BR,2020-02-28,95.77891540527344,-0.030921965186958444
BR,2020-03-02,97.51348114013672,0.01811009998937374
BR,2020-03-03,94.09020233154297,-0.03510569788472784
BR,2020-03-04,97.4217300415039,0.03540780684286049
BR,2020-03-05,93.05311584472656,-0.04484229745166923
BR,2020-03-06,92.10779571533203,-0.010158930421759749
BR,2020-03-09,83.99467468261719,-0.08808289211251152
BR,2020-03-10,91.30934143066406,0.08708488693701266
BR,2020-03-11,89.63899993896484,-0.0182932158476643
BR,2020-03-12,88.32850646972656,-0.01461967971675937
BR,2020-03-13,95.683837890625,0.08327245319628918
BR,2020-03-16,91.94617462158203,-0.03906263953704958
BR,2020-03-17,96.73592376708984,0.05209296814381603
BR,2020-03-18,93.11824798583984,-0.037397438721526455
BR,2020-03-19,86.23356628417969,-0.07393482857094869
BR,2020-03-20,83.76948547363281,-0.02857449734163353
BR,2020-03-23,77.76156616210938,-0.07171966352132464
BR,2020-03-24,87.51636505126953,0.1254449899944703
BR,2020-03-25,86.69502258300781,-0.009385015794252327
BR,2020-03-26,89.45440673828125,0.0318286341367684
BR,2020-03-27,84.50777435302734,-0.055297805503605635
BR,2020-03-30,89.46365356445312,0.05864406262461519
BR,2020-03-31,87.51636505126953,-0.021766252948530518
BR,2020-04-01,84.27706909179688,-0.03701360262820541
BR,2020-04-02,84.99691009521484,0.008541362569620237
BR,2020-04-03,85.26454162597656,0.0031487207059870403
BR,2020-04-06,91.00483703613281,0.06732335975412584
BR,2020-04-07,92.9890365600586,0.021803231438543902
BR,2020-04-08,94.22567749023438,0.013298782049183666
BR,2020-04-09,97.7418441772461,0.03731643837080534
BR,2020-04-13,94.67789459228516,-0.03134736827151263
BR,2020-04-14,98.70164489746094,0.04249936400152743
BR,2020-04-15,98.35094451904297,-0.0035531361081398982
BR,2020-04-16,98.7939224243164,0.004504053392061502
BR,2020-04-17,101.46102905273438,0.026996667031427668
BR,2020-04-20,101.32260131835938,-0.001364343883236696
BR,2020-04-21,99.08000946044922,-0.02213318478533577
BR,2020-04-22,100.9719009399414,0.019094583153500766
BR,2020-04-23,101.74713134765625,0.007677684588467404
BR,2020-04-24,102.84534454345703,0.010793554385807091
BR,2020-04-27,105.52169799804688,0.026023088030581176
BR,2020-04-28,103.79590606689453,-0.016354853683119175
BR,2020-04-29,106.61066436767578,0.027118201549945375
BRC,2020-02-03,51.43523406982422,
BRC,2020-02-04,51.801841735839844,0.007127559009801443
BRC,2020-02-05,52.17762756347656,0.00725429473247341
BRC,2020-02-06,51.783504486083984,-0.007553487879706888
BRC,2020-02-07,50.01462936401367,-0.03415904619869192
BRC,2020-02-10,49.95046615600586,-0.0012828888032104802
BRC,2020-02-11,49.8038330078125,-0.002935571166350903
BRC,2020-02-12,49.38222122192383,-0.008465448549362375
BRC,2020-02-13,48.612335205078125,-0.015590348060404824
BRC,2020-02-14,47.989112854003906,-0.01282025124785846
BRC,2020-02-18,47.255897521972656,-0.015278784883185792
BRC,2020-02-19,46.88927459716797,-0.00775824699201233
BRC,2020-02-20,44.8729362487793,-0.0430021228886841
BRC,2020-02-21,46.35770034790039,0.03308818685029746
BRC,2020-02-24,46.24772262573242,-0.00237237225622966
BRC,2020-02-25,45.51449966430664,-0.01585425010782726
BRC,2020-02-26,45.45034408569336,-0.0014095635256119454
BRC,2020-02-27,44.99208450317383,-0.010082642755256499
BRC,2020-02-28,43.388160705566406,-0.035649021718348606
BRC,2020-03-02,44.78128433227539,0.032108381734887725
BRC,2020-03-03,44.27719497680664,-0.011256697144468308
BRC,2020-03-04,46.101078033447266,0.04119238035733774
BRC,2020-03-05,44.524654388427734,-0.03419494103534415
BRC,2020-03-06,44.7537956237793,0.005146389983234023
BRC,2020-03-09,41.83007049560547,-0.06532909862555547
BRC,2020-03-10,42.28833770751953,0.010955449189649524
BRC,2020-03-11,41.106040954589844,-0.027957985984383038
BRC,2020-03-12,36.70671463012695,-0.10702383937491966
BRC,2020-03-13,40.785247802734375,0.11111136514680009
BRC,2020-03-16,34.65371322631836,-0.15033706810051395
BRC,2020-03-17,38.173160552978516,0.10156046781120276
BRC,2020-03-18,36.138484954833984,-0.0533012087202136
BRC,2020-03-19,36.120147705078125,-0.0005074161182677672
BRC,2020-03-20,34.772857666015625,-0.03730023614696032
BRC,2020-03-23,34.28710174560547,-0.013969398922450305
BRC,2020-03-24,38.00819396972656,0.10852746469298835
BRC,2020-03-25,37.73322296142578,-0.007234519180779664
BRC,2020-03-26,41.49097442626953,0.09958734425323956
BRC,2020-03-27,39.896217346191406,-0.03843624070367513
BRC,2020-03-30,40.94105529785156,0.02618889762389709
BRC,2020-03-31,41.3626594543457,0.010297833151268643
BRC,2020-04-01,38.567264556884766,-0.06758257168029469
BRC,2020-04-02,39.30047607421875,0.019011239862566143
BRC,2020-04-03,38.32896423339844,-0.024720103618735223
BRC,2020-04-06,40.39113998413086,0.05380202131670231
BRC,2020-04-07,41.0418701171875,0.016110714709025364
BRC,2020-04-08,41.196598052978516,0.003770002082001067
BRC,2020-04-09,43.61884689331055,0.05879730256408644
BRC,2020-04-13,40.7360954284668,-0.0660895844380025
BRC,2020-04-14,41.8228759765625,0.0266785644688039
BRC,2020-04-15,38.654624938964844,-0.0757540213010014
BRC,2020-04-16,38.4151611328125,-0.006194958728236388
BRC,2020-04-17,40.79135513305664,0.06185563017759943
BRC,2020-04-20,38.48883819580078,-0.056446198704243056
BRC,2020-04-21,37.7612419128418,-0.018904085367751233
BRC,2020-04-22,37.567840576171875,-0.005121688982484218
BRC,2020-04-23,37.871761322021484,0.008089917897553534
BRC,2020-04-24,37.92702865600586,0.0014593283241948196
BRC,2020-04-27,39.9532470703125,0.05342412749187986
BRC,2020-04-28,41.01240539550781,0.026509943568074235
BRC,2020-04-29,42.94650650024414,0.04715892877007821
BV,2020-02-03,16.229999542236328,
BV,2020-02-04,16.459999084472656,0.014171259933666969
BV,2020-02-05,16.459999084472656,0.0
BV,2020-02-06,16.100000381469727,-0.02187112533575597
BV,2020-02-07,15.670000076293945,-0.026708092856363552
BV,2020-02-10,15.920000076293945,0.015954052251614614
BV,2020-02-11,16.25,0.02072863832440852
BV,2020-02-12,16.209999084472656,-0.0024615948016827316
BV,2020-02-13,16.079999923706055,-0.008019689581051592
BV,2020-02-14,15.59000015258789,-0.030472622726557264
BV,2020-02-18,15.779999732971191,0.012187272515950642
BV,2020-02-19,15.729999542236328,-0.003168579948096717
BV,2020-02-20,15.9399995803833,0.013350288891179174
BV,2020-02-21,15.859999656677246,-0.005018815922963271
BV,2020-02-24,15.350000381469727,-0.03215632321863282
BV,2020-02-25,15.199999809265137,-0.009772024005007096
BV,2020-02-26,14.520000457763672,-0.04473680000225866
BV,2020-02-27,14.100000381469727,-0.028925624177193243
BV,2020-02-28,14.0,-0.00709222544427357
BV,2020-03-02,14.859999656677246,0.06142854690551758
BV,2020-03-03,14.619999885559082,-0.01615072521285843
BV,2020-03-04,14.850000381469727,0.015731908188168164
BV,2020-03-05,14.260000228881836,-0.03973064898530987
BV,2020-03-06,14.039999961853027,-0.015427788464072112
BV,2020-03-09,12.319999694824219,-0.12250714185912293
BV,2020-03-10,13.260000228881836,0.07629874653751201
BV,2020-03-11,11.869999885559082,-0.1048265700852079
BV,2020-03-12,10.479999542236328,-0.11710196771053161
BV,2020-03-13,10.460000038146973,-0.00190834971020315
BV,2020-03-16,9.40999984741211,-0.1003824270464223
BV,2020-03-17,9.010000228881836,-0.04250793039494882
BV,2020-03-18,7.010000228881836,-0.22197557704703907
BV,2020-03-19,8.489999771118164,0.2111268892886189
BV,2020-03-20,8.199999809265137,-0.03415782917210064
BV,2020-03-23,7.940000057220459,-0.031707287572239395
BV,2020-03-24,9.010000228881836,0.13476072593832567
BV,2020-03-25,9.520000457763672,0.05660379755008371
BV,2020-03-26,11.260000228881836,0.18277307641295049
BV,2020-03-27,10.8100004196167,-0.03996445826980444
BV,2020-03-30,10.829999923706055,0.001850092813415971
BV,2020-03-31,11.0600004196167,0.021237349725847343
BV,2020-04-01,10.010000228881836,-0.0949367225043245
BV,2020-04-02,9.470000267028809,-0.05394604890167398
BV,2020-04-03,8.670000076293945,-0.08447731448542628
BV,2020-04-06,9.359999656677246,0.07958472598748201
BV,2020-04-07,9.4399995803833,0.008547000709448138
BV,2020-04-08,10.130000114440918,0.07309328016194683
BV,2020-04-09,10.470000267028809,0.03356368694440581
BV,2020-04-13,10.40999984741211,-0.005730698957634894
BV,2020-04-14,10.800000190734863,0.03746401047447723
BV,2020-04-15,10.050000190734863,-0.06944444321801146
BV,2020-04-16,9.8100004196167,-0.02388057378739361
BV,2020-04-17,10.0,0.019367948242220878
BV,2020-04-20,10.170000076293945,0.017000007629394576
BV,2020-04-21,10.15999984741211,-0.000983306667336814
BV,2020-04-22,10.890000343322754,0.07185044358997561
BV,2020-04-23,10.59000015258789,-0.027548226012574006
BV,2020-04-24,10.90999984741211,0.030217156771807918
BV,2020-04-27,11.930000305175781,0.09349225224834634
BV,2020-04-28,12.020000457763672,0.007544019303071137
BV,2020-04-29,13.779999732971191,0.14642256307658807
CACI,2020-02-03,272.5199890136719,
CACI,2020-02-04,276.19000244140625,0.013466951327193222
CACI,2020-02-05,274.1600036621094,-0.007350008187669843
CACI,2020-02-06,274.3299865722656,0.0006200135245320038
CACI,2020-02-07,272.0,-0.008493371801525096
CACI,2020-02-10,272.1199951171875,0.0004411585190717826
CACI,2020-02-11,272.3299865722656,0.0007716869720937325
CACI,2020-02-12,272.57000732421875,0.000881359981595109
CACI,2020-02-13,278.0299987792969,0.020031519640323125
CACI,2020-02-14,275.8800048828125,-0.007732956536791069
CACI,2020-02-18,283.0,0.025808304303212903
CACI,2020-02-19,287.07000732421875,0.014381651322327826
CACI,2020-02-20,277.7200012207031,-0.03257047362999388
CACI,2020-02-21,273.0799865722656,-0.01670752782674123
CACI,2020-02-24,266.3399963378906,-0.024681377493005696
CACI,2020-02-25,253.58999633789062,-0.047871142807349054
CACI,2020-02-26,258.29998779296875,0.01857325416260669
CACI,2020-02-27,248.97000122070312,-0.03612073950132644
CACI,2020-02-28,245.02000427246094,-0.015865352969736568
CACI,2020-03-02,251.1300048828125,0.0249367419141715
CACI,2020-03-03,249.5399932861328,-0.0063314282075598305
CACI,2020-03-04,260.1600036621094,0.04255835001085062
CACI,2020-03-05,249.30999755859375,-0.0417051274246113
CACI,2020-03-06,241.52999877929688,-0.03120612432507197
CACI,2020-03-09,222.4499969482422,-0.07899640594330248
CACI,2020-03-10,234.3800048828125,0.053630065624797885
CACI,2020-03-11,218.9600067138672,-0.06579058728433407
CACI,2020-03-12,194.49000549316406,-0.11175557394223168
CACI,2020-03-13,219.25,0.12730728473194586
CACI,2020-03-16,188.86000061035156,-0.1386088911728549
CACI,2020-03-17,189.00999450683594,0.0007942067986848045
CACI,2020-03-18,168.2100067138672,-0.11004702606991756
CACI,2020-03-19,180.85000610351562,0.075144158404022
CACI,2020-03-20,184.61000061035156,0.020790679457781014
CACI,2020-03-23,180.8300018310547,-0.02047559052488801
CACI,2020-03-24,197.64999389648438,0.09301549463647207
CACI,2020-03-25,203.64999389648438,0.030356692058095325
CACI,2020-03-26,217.14999389648438,0.06629020576775502
CACI,2020-03-27,215.91000366210938,-0.0057102936644156665
CACI,2020-03-30,217.0399932861328,0.005233614028332889
CACI,2020-03-31,211.14999389648438,-0.027137852800628304
CACI,2020-04-01,204.27000427246094,-0.03258342326733066
CACI,2020-04-02,206.38999938964844,0.010378396596887551
CACI,2020-04-03,200.97000122070312,-0.02626095346176527
CACI,2020-04-06,220.38999938964844,0.09663132831261945
CACI,2020-04-07,219.89999389648438,-0.002223356298022061
CACI,2020-04-08,225.52999877929688,0.025602569527413355
CACI,2020-04-09,230.0399932861328,0.019997315351601763
CACI,2020-04-13,221.69000244140625,-0.03629799638509168
CACI,2020-04-14,238.33999633789062,0.07510484781958104
CACI,2020-04-15,232.13999938964844,-0.026013245965870402
CACI,2020-04-16,236.42999267578125,0.018480198575911988
CACI,2020-04-17,243.61000061035156,0.03036843106625775
CACI,2020-04-20,238.5800018310547,-0.020647751597612896
CACI,2020-04-21,230.39999389648438,-0.03428622630476297
CACI,2020-04-22,237.2899932861328,0.029904512031992514
CACI,2020-04-23,239.89999389648438,0.010999202175391964
CACI,2020-04-24,243.38999938964844,0.014547751487938632
CACI,2020-04-27,252.8800048828125,0.038990942589926636
CACI,2020-04-28,249.16000366210938,-0.014710539184096483
CACI,2020-04-29,255.1999969482422,0.024241423973984766
CALX,2020-02-03,9.130000114440918,
CALX,2020-02-04,9.25,0.013143470323650819
CALX,2020-02-05,9.380000114440918,0.01405406642604512
CALX,2020-02-06,9.210000038146973,-0.01812367528996328
CALX,2020-02-07,9.239999771118164,0.003257299983380646
CALX,2020-02-10,9.270000457763672,0.003246827639463934
CALX,2020-02-11,9.800000190734863,0.05717364690390214
CALX,2020-02-12,9.989999771118164,0.019387711906672322
CALX,2020-02-13,10.050000190734863,0.0060060481472847815
CALX,2020-02-14,10.220000267028809,0.016915430155978406
CALX,2020-02-18,10.180000305175781,-0.003913890490010341
CALX,2020-02-19,10.289999961853027,0.010805466933170749
CALX,2020-02-20,10.510000228881836,0.021380006593235246
CALX,2020-02-21,10.390000343322754,-0.01141768629360429
CALX,2020-02-24,10.069999694824219,-0.030798906441248275
CALX,2020-02-25,9.430000305175781,-0.06355505551577967
CALX,2020-02-26,9.550000190734863,0.012725332097096365
CALX,2020-02-27,8.899999618530273,-0.06806288578247377
CALX,2020-02-28,9.0,0.011235998399541591
CALX,2020-03-02,8.979999542236328,-0.0022222730848524552
CALX,2020-03-03,8.960000038146973,-0.0022271163818317063
CALX,2020-03-04,8.9399995803833,-0.00223219393733487
CALX,2020-03-05,8.850000381469727,-0.010067024959492854
CALX,2020-03-06,8.8100004196167,-0.0045197695060872345
CALX,2020-03-09,7.929999828338623,-0.09988655497888876
CALX,2020-03-10,7.78000020980835,-0.01891546302362268
CALX,2020-03-11,7.53000020980835,-0.0321336752259751
CALX,2020-03-12,6.659999847412109,-0.11553789351333676
CALX,2020-03-13,6.960000038146973,0.04504507471594543
CALX,2020-03-16,6.210000038146973,-0.10775862009904236
CALX,2020-03-17,6.269999980926514,0.009661826475196644
CALX,2020-03-18,5.909999847412109,-0.05741628941140875
CALX,2020-03-19,6.5,0.09983082365835294
CALX,2020-03-20,6.099999904632568,-0.061538476210374116
CALX,2020-03-23,5.880000114440918,-0.03606553993952921
CALX,2020-03-24,6.159999847412109,0.04761900127918861
CALX,2020-03-25,6.420000076293945,0.04220783040945442
CALX,2020-03-26,7.289999961853027,0.13551399925548036
CALX,2020-03-27,6.670000076293945,-0.08504799572063182
CALX,2020-03-30,7.170000076293945,0.07496251788318053
CALX,2020-03-31,7.079999923706055,-0.01255232240309967
CALX,2020-04-01,6.75,-0.04661015921781464
CALX,2020-04-02,7.139999866485596,0.057777757997866
CALX,2020-04-03,7.059999942779541,-0.011204471316808573
CALX,2020-04-06,7.889999866485596,0.11756372952310268
CALX,2020-04-07,7.690000057220459,-0.025348518713501744
CALX,2020-04-08,7.579999923706055,-0.014304308543030553
CALX,2020-04-09,7.440000057220459,-0.01846963956394687
CALX,2020-04-13,7.309999942779541,-0.017473133527029172
CALX,2020-04-14,7.460000038146973,0.020519849048096672
CALX,2020-04-15,7.340000152587891,-0.016085775461857743
CALX,2020-04-16,7.130000114440918,-0.028610358825800875
CALX,2020-04-17,7.710000038146973,0.08134641155633893
CALX,2020-04-20,7.96999979019165,0.0337224060646264
CALX,2020-04-21,7.360000133514404,-0.07653697273969162
CALX,2020-04-22,7.429999828338623,0.009510827928585153
CALX,2020-04-23,7.650000095367432,0.02960972706751752
CALX,2020-04-24,9.84000015258789,0.2862745137149274
CALX,2020-04-27,9.920000076293945,0.008130073421291018
CALX,2020-04-28,9.989999771118164,0.007056420794945284
CALX,2020-04-29,11.5,0.15115117752528473
CAMT,2020-02-03,11.540276527404785,
CAMT,2020-02-04,11.786232948303223,0.021312870650401106
CAMT,2020-02-05,11.953483581542969,0.014190338335695607
CAMT,2020-02-06,11.874777793884277,-0.006584338960419767
CAMT,2020-02-07,11.766557693481445,-0.009113442144455752
CAMT,2020-02-10,11.559953689575195,-0.017558576542798576
CAMT,2020-02-11,11.707527160644531,0.012765922341230418
CAMT,2020-02-12,11.609145164489746,-0.00840331137436956
CAMT,2020-02-13,11.49108600616455,-0.010169496259407329
CAMT,2020-02-14,11.855101585388184,0.03167808325760957
CAMT,2020-02-18,11.815749168395996,-0.0033194500029161134
CAMT,2020-02-19,11.923969268798828,0.009158970697540791
CAMT,2020-02-20,11.805910110473633,-0.009900994850273404
CAMT,2020-02-21,11.815749168395996,0.0008334010533956882
CAMT,2020-02-24,10.871275901794434,-0.0799334221758683
CAMT,2020-02-25,10.625319480895996,-0.02262443002277581
CAMT,2020-02-26,10.48758316040039,-0.012963028616998384
CAMT,2020-02-27,10.310494422912598,-0.016885562171888635
CAMT,2020-02-28,10.290818214416504,-0.0019083671150016412
CAMT,2020-03-02,10.330171585083008,0.0038241245590533435
CAMT,2020-03-03,9.936641693115234,-0.03809519413366169
CAMT,2020-03-04,9.975994110107422,0.003960333703030949
CAMT,2020-03-05,10.06453800201416,0.008875696088977092
CAMT,2020-03-06,9.907126426696777,-0.01564021868523735
CAMT,2020-03-09,8.5396089553833,-0.13803371557149213
CAMT,2020-03-10,9.041358947753906,0.05875561691315001
CAMT,2020-03-11,9.021683692932129,-0.0021761391108872097
CAMT,2020-03-12,7.890284061431885,-0.12540892254808467
CAMT,2020-03-13,8.303489685058594,0.052368916050371306
CAMT,2020-03-16,7.19176721572876,-0.1338861745478268
CAMT,2020-03-17,7.172090530395508,-0.0027360014226014417
CAMT,2020-03-18,6.375191688537598,-0.1111110963366444
CAMT,2020-03-19,7.063869476318359,0.10802464010909407
CAMT,2020-03-20,6.92613410949707,-0.019498571892225258
CAMT,2020-03-23,7.063869476318359,0.019886326866300097
CAMT,2020-03-24,8.293652534484863,0.17409481620369038
CAMT,2020-03-25,8.273975372314453,-0.0023725568546056897
CAMT,2020-03-26,8.598637580871582,0.03923896240294367
CAMT,2020-03-27,8.264137268066406,-0.038901548025387256
CAMT,2020-03-30,8.33300495147705,0.008333317946781715
CAMT,2020-03-31,8.2838134765625,-0.005903209610577664
CAMT,2020-04-01,8.205107688903809,-0.009501154013350832
CAMT,2020-04-02,8.057533264160156,-0.017985677987288895
CAMT,2020-04-03,7.772224426269531,-0.035408955636544004
CAMT,2020-04-06,8.657668113708496,0.11392410188854463
CAMT,2020-04-07,9.139741897583008,0.055681712158866414
CAMT,2020-04-08,9.041358947753906,-0.010764302857952601
CAMT,2020-04-09,9.316831588745117,0.030468057134225957
CAMT,2020-04-13,9.867773056030273,0.05913399443118661
CAMT,2020-04-14,10.074377059936523,0.020937247212023502
CAMT,2020-04-15,9.651331901550293,-0.041992190273340446
CAMT,2020-04-16,9.611979484558105,-0.004077407905313746
CAMT,2020-04-17,9.52343463897705,-0.009211926193070208
CAMT,2020-04-20,9.336506843566895,-0.019628191140736884
CAMT,2020-04-21,8.923300743103027,-0.04425703396218017
CAMT,2020-04-22,9.52343463897705,0.06725469791409622
CAMT,2020-04-23,9.513596534729004,-0.0010330416095661876
CAMT,2020-04-24,9.700522422790527,0.01964828836068011
CAMT,2020-04-27,10.261303901672363,0.05780941009572116
CAMT,2020-04-28,10.517098426818848,0.024928072260367973
CAMT,2020-04-29,11.058202743530273,0.05144996221881848
CARR,2020-03-19,11.256906509399414,
CARR,2020-03-20,11.960460662841797,0.062499777612519125
CARR,2020-03-23,10.825387001037598,-0.09490216922251105
CARR,2020-03-24,10.975481986999512,0.013865091931358098
CARR,2020-03-25,12.61711597442627,0.14957283783721542
CARR,2020-03-26,14.493264198303223,0.1486986588440442
CARR,2020-03-27,13.648996353149414,-0.05825242910100614
CARR,2020-03-30,14.915397644042969,0.09278347346040139
CARR,2020-03-31,16.181798934936523,0.0849056338366776
CARR,2020-04-01,14.118034362792969,-0.12753616457857997
CARR,2020-04-02,12.457639694213867,-0.11760806256109901
CARR,2020-04-03,15.872241020202637,0.27409697260506993
CARR,2020-04-06,14.483881950378418,-0.08747089135409902
CARR,2020-04-07,14.305651664733887,-0.01230542241749455
CARR,2020-04-08,13.376955032348633,-0.0649181634049335
CARR,2020-04-09,13.864754676818848,0.03646567124510769
CARR,2020-04-13,13.123675346374512,-0.053450590920543495
CARR,2020-04-14,13.011106491088867,-0.008577540385189653
CARR,2020-04-15,12.532685279846191,-0.036770217165645325
CARR,2020-04-16,12.09179401397705,-0.03517931361271298
CARR,2020-04-17,12.889155387878418,0.0659423550367868
CARR,2020-04-20,13.555191040039062,0.05167411146171896
CARR,2020-04-21,13.780328750610352,0.01660896625553132
CARR,2020-04-22,13.87413501739502,0.006807258990864984
CARR,2020-04-23,14.746545791625977,0.06288037222768494
CARR,2020-04-24,15.243727684020996,0.03371514247610108
CARR,2020-04-27,15.759662628173828,0.033845720341334484
CARR,2020-04-28,15.94727897644043,0.011904845471196523
CARR,2020-04-29,16.54764747619629,0.03764708077426926
CAT,2020-02-03,116.66754913330078,
CAT,2020-02-04,120.02993774414062,0.02882025581079173
CAT,2020-02-05,123.56311798095703,0.029435824955169387
CAT,2020-02-06,123.39229583740234,-0.0013824687038167527
CAT,2020-02-07,119.90406036376953,-0.028269475415461653
CAT,2020-02-10,120.75814819335938,0.007123093471552933
CAT,2020-02-11,122.43934631347656,0.013922026341653071
CAT,2020-02-12,125.49606323242188,0.024965152224182274
CAT,2020-02-13,125.61296081542969,0.0009314840640961553
CAT,2020-02-14,124.05757904052734,-0.012382335109414
CAT,2020-02-18,122.78997039794922,-0.010217905688486906
CAT,2020-02-19,123.04171752929688,0.0020502255235648192
CAT,2020-02-20,123.10460662841797,0.0005111201337555382
CAT,2020-02-21,123.35636138916016,0.0020450474408491015
CAT,2020-02-24,118.82521057128906,-0.03673220227026952
CAT,2020-02-25,115.97530364990234,-0.023984025845061874
CAT,2020-02-26,115.3010025024414,-0.005814178762544753
CAT,2020-02-27,110.82382202148438,-0.038830369066931825
CAT,2020-02-28,111.69589233398438,0.007868978858452724
CAT,2020-03-02,114.71664428710938,0.02704443189452821
CAT,2020-03-03,111.82176208496094,-0.02523506697862621
CAT,2020-03-04,114.53682708740234,0.02428029170546009
CAT,2020-03-05,109.65508270263672,-0.042621613579712614
CAT,2020-03-06,109.15162658691406,-0.004591270220350219
CAT,2020-03-09,93.56239318847656,-0.14282181480845157
CAT,2020-03-10,95.73804473876953,0.023253483329677582
CAT,2020-03-11,90.5236587524414,-0.05446513975249945
CAT,2020-03-12,82.94481658935547,-0.08372222541084084
CAT,2020-03-13,89.57967376708984,0.07999122127886937
CAT,2020-03-16,83.97869873046875,-0.06252506624643239
CAT,2020-03-17,90.0831298828125,0.07269023269741348
CAT,2020-03-18,90.01121520996094,-0.0007983145450776163
CAT,2020-03-19,92.60940551757812,0.028865184205730587
CAT,2020-03-20,85.85767364501953,-0.07290546607900483
CAT,2020-03-23,82.5761947631836,-0.03821998363714452
CAT,2020-03-24,91.10801696777344,0.10332060261504972
CAT,2020-03-25,94.10179901123047,0.03285969932279387
CAT,2020-03-26,99.34317016601562,0.05569894741501846
CAT,2020-03-27,94.79405975341797,-0.04579187884779079
CAT,2020-03-30,100.43101501464844,0.05946527953221481
CAT,2020-03-31,104.32381439208984,0.03876092835339384
CAT,2020-04-01,100.10734558105469,-0.0404171265746478
CAT,2020-04-02,104.95315551757812,0.04840613751565215
CAT,2020-04-03,103.0921401977539,-0.017731866284978248
CAT,2020-04-06,108.27056121826172,0.05023099734445746
CAT,2020-04-07,109.61013793945312,0.012372492634364018
CAT,2020-04-08,114.53682708740234,0.04494738571235657
CAT,2020-04-09,112.4061279296875,-0.018602742994521027
CAT,2020-04-13,102.61563110351562,-0.08709931572677287
CAT,2020-04-14,104.71939849853516,0.020501432115126006
CAT,2020-04-15,100.26917266845703,-0.04249667104553101
CAT,2020-04-16,101.7885513305664,0.015152998889631286
CAT,2020-04-17,105.51749420166016,0.0366342071121899
CAT,2020-04-20,103.97510528564453,-0.014617376271918281
